region,crop,Shortage_%,xland,p,y,xlandsc,xwater,xwatersc,grev,grevsc,lambdawater
SANTA CLARA VALLEY W.D.,Alfalfa,0.95,11.41145783,277,6,8.117276806958866,43.92211526636772,31.164874004304533,18965.84291,13490.914053165636,34.08313277748941
SANTA CLARA VALLEY W.D.,Citrus & Subtropical,0.95,56.29060577,894,4.2,55.280697918380255,147.0059509757154,144.00759957339548,211359.96654519602,207567.96454393418,34.08313277748941
SANTA CLARA VALLEY W.D.,Citrus & Subtropical,0.95,56.29060577,894,4.2,55.296844832566975,136.92007065391692,134.1666093335835,211359.96654519602,207628.5929773225,34.08313277748941
SANTA CLARA VALLEY W.D.,Corn,0.95,773.3514596,721,9.4,716.3356883393323,1758.7985327951537,1625.05728,5241312.182293041,4854893.494150991,34.08313277748941
SANTA CLARA VALLEY W.D.,Corn,0.95,14.93957594,721,9.4,13.837073764803156,34.42749448061359,31.807116894865583,101251.482,93779.38373357692,34.08313277748941
SANTA CLARA VALLEY W.D.,Cucurbits,0.95,187.3301612,642,11.8,186.94402048460296,311.37580367698206,309.9571317764436,1419138.369,1416213.1215831582,34.08313277748941
SANTA CLARA VALLEY W.D.,Dry Beans,0.95,201.5180848,1823,3.5,120.3426721931889,303.5173543329729,180.80150945285942,1285786.14,767846.4199286418,34.08313277748941
SANTA CLARA VALLEY W.D.,Grain,0.95,2548.282738,225.4685967,1.923364038,2573.765591080829,2171.0410314759615,2187.269559410095,1105083.681275628,1116134.5292337595,34.08313277748941
SANTA CLARA VALLEY W.D.,Grain,0.95,1978.409063,224,1.9,1998.1931735771486,789.8778874755045,795.7822127658598,842010.8972,850431.0146744344,34.08313277748941
SANTA CLARA VALLEY W.D.,Lettuce,0.95,2444.064098,893.3912256,10.5521748,2389.2909086914296,3336.623475253085,3253.692753871375,23040730.868135557,22524371.94175514,34.08313277748941
SANTA CLARA VALLEY W.D.,Lettuce,0.95,49.02699621,898,10.5,47.91200195296271,82.47852490339336,80.40125320513822,462275.5473,451762.2664144854,34.08313277748941
SANTA CLARA VALLEY W.D.,Onions & Garlic,0.95,215.1344263,1712,5.3,204.7902821681329,342.1616908877731,324.8955143300071,1952043.7304756802,1858185.1042807708,34.08313277748941
SANTA CLARA VALLEY W.D.,Other Deciduous,0.95,192.8148602,2398.313786,7.145133767,189.0584435828725,524.0155137,512.5221285839933,3304128.0474066325,3239757.0674441904,34.08313277748941
SANTA CLARA VALLEY W.D.,Other Deciduous,0.95,96.40743008,4047.471437,1.454200834,94.90913718962355,300.9015304689216,295.4845760259781,567438.3553411299,558619.6486000726,34.08313277748941
SANTA CLARA VALLEY W.D.,Pasture,0.95,1056.048825,249.6163555,5,986.0066882059712,4419.769057194166,4116.312522528622,1318035.2946327867,1230616.9800429968,34.08313277748941
SANTA CLARA VALLEY W.D.,Pasture,0.95,378.2468903,275,5,355.40508547125484,1250.2587868329094,1171.8204885421396,520089.4742,488681.9925229754,34.08313277748941
SANTA CLARA VALLEY W.D.,Sunflowers,0.95,85.06879426,3640,0.6,74.91193208055913,247.71256201913528,217.59136286377986,185790.24666384002,163607.65966394113,34.08313277748941
SANTA CLARA VALLEY W.D.,Tomato Processing,0.95,1070.133204,103,59,1008.4586005440434,2241.7720824000385,2107.291382320196,6503199.481,6128402.9155061515,34.08313277748941
SANTA CLARA VALLEY W.D.,Truck Crops,0.95,3928.777726,882.8289505,16.82408356,3794.9441027278704,4301.897616,4144.965256688351,58353302.79068896,56365500.352620065,34.08313277748941
SANTA CLARA VALLEY W.D.,Truck Crops,0.95,335.3741544,879.8326874,16.80674045,323.8684633502442,452.5256404129472,435.90832358805665,4959217.737,4789081.707590822,34.08313277748941
SANTA CLARA VALLEY W.D.,Vineyard,0.95,164.1614474,1913.447178,9.180217963,158.09050759562712,403.37264625336945,387.48417074516374,2883637.3561489093,2776996.064395649,34.08313277748941
SANTA CLARA VALLEY W.D.,Vineyard,0.95,54.72048247,1879.432953,9.731994062,52.84662379570651,137.46379017667715,132.42456150139657,1000872.1168044049,966598.0604862677,34.08313277748941
SANTA CLARA VALLEY W.D.,Alfalfa,1,73.17201929,277,6,70.11699474583328,285.81528519746973,273.1974269507112,121611.89605997999,116534.44526757492,1.4314161639567703e-08
SANTA CLARA VALLEY W.D.,Alfalfa,1,11.41145783,277,6,10.92863678754226,43.92211526636772,41.95860226386092,18965.84291,18163.394340895236,1.4314161639567703e-08
SANTA CLARA VALLEY W.D.,Citrus & Subtropical,1,56.29060577,894,4.2,55.50780068156628,147.0059509757154,144.59920807212194,211359.96654519602,208420.68999914508,1.4314161639567703e-08
SANTA CLARA VALLEY W.D.,Citrus & Subtropical,1,56.29060577,894,4.2,55.50755411190287,136.92007065391692,134.67785290573187,211359.96654519602,208419.7641793729,1.4314161639567703e-08
SANTA CLARA VALLEY W.D.,Corn,1,773.3514596,721,9.4,719.9635262966267,1758.7985327951537,1633.2872830266958,5241312.182293041,4879480.803122758,1.4314161639567703e-08
SANTA CLARA VALLEY W.D.,Corn,1,14.93957594,721,9.4,13.908113163160305,34.42749448061359,31.97041441696555,101251.482,94260.84615200266,1.4314161639567703e-08
SANTA CLARA VALLEY W.D.,Cucurbits,1,187.3301612,642,11.8,187.02137163913588,311.37580367698206,310.0853819263069,1419138.369,1416799.1029894378,1.4314161639567703e-08
SANTA CLARA VALLEY W.D.,Dry Beans,1,201.5180848,1823,3.5,124.04761453837371,303.5173543329729,186.36777425347364,1285786.14,791485.8045620935,1.4314161639567703e-08
SANTA CLARA VALLEY W.D.,Grain,1,2548.282738,225.4685967,1.923364038,2573.7655910846956,2171.0410314759615,2187.2695595117707,1105083.681275628,1116134.5292354363,1.4314161639567703e-08
SANTA CLARA VALLEY W.D.,Grain,1,1978.409063,224,1.9,1998.193173578866,789.8778874755045,795.7822128633956,842010.8972,850431.0146751653,1.4314161639567703e-08
SANTA CLARA VALLEY W.D.,Lettuce,1,2444.064098,893.3912256,10.5521748,2392.740011835855,3336.623475253085,3258.38968,23040730.868135557,22556887.397201736,1.4314161639567703e-08
SANTA CLARA VALLEY W.D.,Lettuce,1,49.02699621,898,10.5,47.997451539673804,82.47852490339336,80.54464657663722,462275.5473,452567.97056758427,1.4314161639567703e-08
SANTA CLARA VALLEY W.D.,Onions & Garlic,1,215.1344263,1712,5.3,205.41144175763822,342.1616908877731,325.88097123804795,1952043.7304756802,1863821.2579321063,1.4314161639567703e-08
SANTA CLARA VALLEY W.D.,Other Deciduous,1,192.8148602,2398.313786,7.145133767,189.21990379024894,524.0155137,512.9598342843706,3304128.0474066325,3242523.893606755,1.4314161639567703e-08
SANTA CLARA VALLEY W.D.,Other Deciduous,1,96.40743008,4047.471437,1.454200834,95.18676422367152,300.9015304689216,296.3489240089939,567438.3553411299,560253.7158858377,1.4314161639567703e-08
SANTA CLARA VALLEY W.D.,Pasture,1,1056.048825,249.6163555,5,1066.6093237356563,4419.769057194166,4452.806830362287,1318035.2946327867,1331215.6606660709,1.4314161639567703e-08
SANTA CLARA VALLEY W.D.,Pasture,1,378.2468903,275,5,382.02936060342967,1250.2587868329094,1259.6044635024914,520089.4742,525290.3708297157,1.4314161639567703e-08
SANTA CLARA VALLEY W.D.,Sunflowers,1,85.06879426,3640,0.6,79.20650053796098,247.71256201913528,230.06549061362014,185790.24666384002,172986.99717490678,1.4314161639567703e-08
SANTA CLARA VALLEY W.D.,Tomato Processing,1,1070.133204,103,59,1019.3072552717584,2241.7720824000385,2129.9609066823173,6503199.481,6194330.190286476,1.4314161639567703e-08
SANTA CLARA VALLEY W.D.,Truck Crops,1,3928.777726,882.8289505,16.82408356,3799.458004634326,4301.897616,4149.895492014406,58353302.79068896,56432544.38083569,1.4314161639567703e-08
SANTA CLARA VALLEY W.D.,Truck Crops,1,335.3741544,879.8326874,16.80674045,324.34621154271946,452.5256404129472,436.5513454139068,4959217.737,4796146.227259548,1.4314161639567703e-08
SANTA CLARA VALLEY W.D.,Vineyard,1,164.1614474,1913.447178,9.180217963,158.2290069960563,403.37264625336945,387.8236366745595,2883637.3561489093,2779428.926,1.4314161639567703e-08
SANTA CLARA VALLEY W.D.,Vineyard,1,54.72048247,1879.432953,9.731994062,52.890967224711694,137.46379017667715,132.53567862170482,1000872.1168044049,967409.1298,1.4314161639567703e-08
THE WEST SIDE I.D.,Alfalfa,0.5,261.6624251,281,6.7,6.710399596617984e-22,1081.9650632787695,6.7103995966199715e-09,492631.84773577005,1.263366932055268e-18,494.02703169043485
THE WEST SIDE I.D.,Almonds & Pistachios,0.5,2124.542192,4883,1.2,1300.6902799804134,8764.797825183881,5352.582098866244,12448967.428243198,7621524.7645732295,494.02703169043485
THE WEST SIDE I.D.,Corn,0.5,11.4631428,59,27.1,7.58514726533123e-20,27.692995845114044,6.7103995973400835e-09,18328.41902,1.2127891962538104e-16,494.02703169043485
THE WEST SIDE I.D.,Dry Beans,0.5,522.3295708,1752,1.3,6.710399596619533e-22,1155.4459528902373,6.710399596620196e-09,1189657.8304540801,1.528360612126065e-18,494.02703169043485
THE WEST SIDE I.D.,Grain,0.5,678.9431805,164,2.5,685.7326189625554,316.8334798306228,319.2018063510187,278366.704,281150.3737746477,494.02703169043485
THE WEST SIDE I.D.,Other Deciduous,0.5,43.85765373,2263.540627,2.348383386,40.51748322086707,151.12633446440685,139.26760768766664,233132.42834255824,215377.2135591531,494.02703169043485
THE WEST SIDE I.D.,Pasture,0.5,72.72551955,276,5,6.710399596618575e-22,334.5509930202553,6.710399596620747e-09,100361.217,9.260351443333633e-19,494.02703169043485
THE WEST SIDE I.D.,Safflower,0.5,65.88967035,574,1.3,6.710399596618498e-22,158.50781229024244,6.710399596619418e-09,49166.87202,5.007300178996723e-19,494.02703169043485
THE WEST SIDE I.D.,Tomato Processing,0.5,141.5475083,101,43.3,98.06513130656131,336.8350654735827,232.77834810174664,619029.7180483899,428868.23874298454,494.02703169043485
THE WEST SIDE I.D.,Truck Crops,0.5,108.2797869,555,22.8,99.38836267180614,288.8615253386074,264.4787258323148,1370172.423,1257660.3412490347,494.02703169043485
THE WEST SIDE I.D.,Alfalfa,0.55,261.6624251,281,6.7,3.152164137510857e-17,1081.9650632787695,1.2640639012362712e-07,492631.84773577005,5.93457942169169e-14,403.73736813851804
THE WEST SIDE I.D.,Almonds & Pistachios,0.55,2124.542192,4883,1.2,1445.6447182171914,8764.797825183881,5949.096536896023,12448967.428243198,8470899.790865455,403.73736813851804
THE WEST SIDE I.D.,Corn,0.55,11.4631428,59,27.1,3.852573473,27.692995845114044,9.283891889476001,18328.41902,6159.879726335839,403.73736813851804
THE WEST SIDE I.D.,Dry Beans,0.55,522.3295708,1752,1.3,5.155505709273249e-17,1155.4459528902373,1.2640639045913142e-07,1189657.8304540801,1.1742179803440752e-13,403.73736813851804
THE WEST SIDE I.D.,Grain,0.55,678.9431805,164,2.5,685.7326184552695,316.8334798306228,319.2018062367906,278366.704,281150.3735666605,403.73736813851804
THE WEST SIDE I.D.,Other Deciduous,0.55,43.85765373,2263.540627,2.348383386,41.14937619179182,151.12633446440685,141.43956459223912,233132.42834255824,218736.14250850346,403.73736813851804
THE WEST SIDE I.D.,Pasture,0.55,72.72551955,276,5,2.881617893568351e-17,334.5509930202553,1.264063900968327e-07,100361.217,3.9766326931243246e-14,403.73736813851804
THE WEST SIDE I.D.,Safflower,0.55,65.88967035,574,1.3,4.8044752385383886e-17,158.50781229024244,1.264063903722848e-07,49166.87202,3.5850994229973456e-14,403.73736813851804
THE WEST SIDE I.D.,Tomato Processing,0.55,141.5475083,101,43.3,106.50619364781895,336.8350654735827,252.81499654244578,619029.7180483899,465783.53668000654,403.73736813851804
THE WEST SIDE I.D.,Truck Crops,0.55,108.2797869,555,22.8,100.4495636,288.8615253386074,267.3026487641406,1370172.423,1271088.7775317156,403.73736813851804
THE WEST SIDE I.D.,Alfalfa,0.6,261.6624251,281,6.7,4.6091187118742344e-17,1081.9650632787695,1.5138069807037373e-07,492631.84773577005,8.677587798845621e-14,297.13977323609583
THE WEST SIDE I.D.,Almonds & Pistachios,0.6,2124.542192,4883,1.2,1589.9961101040249,8764.797825183881,6543.129327087416,12448967.428243198,9316741.206765544,297.13977323609583
THE WEST SIDE I.D.,Corn,0.6,11.4631428,59,27.1,7.799957208102514,27.692995845114044,18.796256455088606,18328.41902,12471.35158003511,297.13977323609583
THE WEST SIDE I.D.,Dry Beans,0.6,522.3295708,1752,1.3,4.345538652336967e-08,1155.4459528902373,3.8084189527339657e-07,1189657.8304540801,9.897398834562676e-05,297.13977323609583
THE WEST SIDE I.D.,Grain,0.6,678.9431805,164,2.5,685.7326187538733,316.8334798306228,319.20180640212925,278366.704,281150.3736890881,297.13977323609583
THE WEST SIDE I.D.,Other Deciduous,0.6,43.85765373,2263.540627,2.348383386,41.815120106952904,151.12633446440685,143.7278746,233132.42834255824,222275.01160878138,297.13977323609583
THE WEST SIDE I.D.,Pasture,0.6,72.72551955,276,5,4.3115214889428674e-17,334.5509930202553,1.513806980465382e-07,100361.217,5.949899654741158e-14,297.13977323609583
THE WEST SIDE I.D.,Safflower,0.6,65.88967035,574,1.3,8.082428002006036e-17,158.50781229024244,1.5138069869392257e-07,49166.87202,6.031107775096904e-14,297.13977323609583
THE WEST SIDE I.D.,Tomato Processing,0.6,141.5475083,101,43.3,115.6682377242298,336.8350654735827,274.56304765543933,619029.7180483899,505851.9040393741,297.13977323609583
THE WEST SIDE I.D.,Truck Crops,0.6,108.2797869,555,22.8,101.67063269245926,288.8615253386074,270.5519910160446,1370172.423,1286540.1860903795,297.13977323609583
THE WEST SIDE I.D.,Alfalfa,0.65,261.6624251,281,6.7,7.059410194753114e-09,1081.9650632787695,2.7588212600385965e-07,492631.84773577005,1.3290751573661687e-05,222.30562709114074
THE WEST SIDE I.D.,Almonds & Pistachios,0.65,2124.542192,4883,1.2,1678.4298148840132,8764.797825183881,6907.050448404459,12448967.428243198,9834927.343294363,222.30562709114074
THE WEST SIDE I.D.,Corn,0.65,11.4631428,59,27.1,9.146445631260702,27.692995845114044,22.041010373520464,18328.41902,14624.251919822738,222.30562709114074
THE WEST SIDE I.D.,Dry Beans,0.65,522.3295708,1752,1.3,111.38111265290001,1155.4459528902373,245.7703425153836,1189657.8304540801,253681.62217824507,222.30562709114074
THE WEST SIDE I.D.,Grain,0.65,678.9431805,164,2.5,685.7326189,316.8334798306228,319.2018064820966,278366.704,281150.37373478984,222.30562709114074
THE WEST SIDE I.D.,Other Deciduous,0.65,43.85765373,2263.540627,2.348383386,42.24000055976462,151.12633446440685,145.18828334109133,233132.42834255824,224533.53214727348,222.30562709114074
THE WEST SIDE I.D.,Pasture,0.65,72.72551955,276,5,4.1929272051175876e-08,334.5509930202553,4.769133656057961e-07,100361.217,5.786239543062271e-05,222.30562709114074
THE WEST SIDE I.D.,Safflower,0.65,65.88967035,574,1.3,1.645563897097749e-07,158.50781229024244,6.539932375685203e-07,49166.87202,0.000122792,222.30562709114074
THE WEST SIDE I.D.,Tomato Processing,0.65,141.5475083,101,43.3,121.65268643840024,336.8350654735827,288.76840352952024,619029.7180483899,532023.6936010557,222.30562709114074
THE WEST SIDE I.D.,Truck Crops,0.65,108.2797869,555,22.8,102.50822104067447,288.8615253386074,272.78086667560166,1370172.423,1297139.0290486948,222.30562709114074
THE WEST SIDE I.D.,Alfalfa,0.7,261.6624251,281,6.7,7.857945205881978e-20,1081.9650632787695,7.103557511068704e-08,492631.84773577005,1.4794153439114e-16,147.6259065709807
THE WEST SIDE I.D.,Almonds & Pistachios,0.7,2124.542192,4883,1.2,1758.3644212782497,8764.797825183881,7235.9962010623885,12448967.428243198,10303312.16292203,147.6259065709807
THE WEST SIDE I.D.,Corn,0.7,11.4631428,59,27.1,10.10983747157205,27.692995845114044,24.362581966898354,18328.41902,16164.619133296552,147.6259065709807
THE WEST SIDE I.D.,Dry Beans,0.7,522.3295708,1752,1.3,232.35493322813798,1155.4459528902373,512.7076766317363,1189657.8304540801,529211.5959204071,147.6259065709807
THE WEST SIDE I.D.,Grain,0.7,678.9431805,164,2.5,685.7326190848678,316.8334798306228,319.20180647546874,278366.704,281150.37382479577,147.6259065709807
THE WEST SIDE I.D.,Other Deciduous,0.7,43.85765373,2263.540627,2.348383386,42.63461528326772,151.12633446440685,146.5446619,233132.42834255824,226631.17032273012,147.6259065709807
THE WEST SIDE I.D.,Pasture,0.7,72.72551955,276,5,1.0396537894575995,334.5509930202553,4.770645427839133,100361.217,1434.7222294514872,147.6259065709807
THE WEST SIDE I.D.,Safflower,0.7,65.88967035,574,1.3,4.544682920048221,158.50781229024244,10.90560663603281,49166.87202,3391.242394939982,147.6259065709807
THE WEST SIDE I.D.,Tomato Processing,0.7,141.5475083,101,43.3,127.30225304898994,336.8350654735827,302.17884569544674,619029.7180483899,556730.9432591476,147.6259065709807
THE WEST SIDE I.D.,Truck Crops,0.7,108.2797869,555,22.8,103.32861833714388,288.8615253386074,274.9639957102937,1370172.423,1307520.3364382186,147.6259065709807
THE WEST SIDE I.D.,Alfalfa,0.75,261.6624251,281,6.7,9.235525907,1081.9650632787695,38.093107885701635,492631.84773577005,17387.72462488708,105.8956603444297
THE WEST SIDE I.D.,Almonds & Pistachios,0.75,2124.542192,4883,1.2,1799.9598863462213,8764.797825183881,7407.169265967073,12448967.428243198,10547044.950034317,105.8956603444297
THE WEST SIDE I.D.,Corn,0.75,11.4631428,59,27.1,10.549938426212494,27.692995845114044,25.423132700356607,18328.41902,16868.29654967116,105.8956603444297
THE WEST SIDE I.D.,Dry Beans,0.75,522.3295708,1752,1.3,293.33258636002205,1155.4459528902373,647.2592027138083,1189657.8304540801,668094.2986935861,105.8956603444297
THE WEST SIDE I.D.,Grain,0.75,678.9431805,164,2.5,685.7326191071389,316.8334798306228,319.20180648577923,278366.704,281150.3738,105.8956603444297
THE WEST SIDE I.D.,Other Deciduous,0.75,43.85765373,2263.540627,2.348383386,42.84377986087449,151.12633446440685,147.26360706959514,233132.42834255824,227743.01835274356,105.8956603444297
THE WEST SIDE I.D.,Pasture,0.75,72.72551955,276,5,38.31218680972162,334.5509930202553,175.80261576718505,100361.217,52870.81779741583,105.8956603444297
THE WEST SIDE I.D.,Safflower,0.75,65.88967035,574,1.3,48.63836331235142,158.50781229024244,116.71460106590366,49166.87202,36293.94670367664,105.8956603444297
THE WEST SIDE I.D.,Tomato Processing,0.75,141.5475083,101,43.3,130.33132104168533,336.8350654735827,309.3689797870737,619029.7180483899,569977.9663116024,105.8956603444297
THE WEST SIDE I.D.,Truck Crops,0.75,108.2797869,555,22.8,103.78052981783996,288.8615253386074,276.16656077608275,1370172.423,1313238.8243149468,105.8956603444297
THE WEST SIDE I.D.,Alfalfa,0.8,261.6624251,281,6.7,82.98735394714095,1081.9650632787695,342.2919557945677,492631.84773577005,156240.29127628225,75.43405127923073
THE WEST SIDE I.D.,Almonds & Pistachios,0.8,2124.542192,4883,1.2,1829.0870869374892,8764.797825183881,7527.033106625306,12448967.428243198,10717718.69461891,75.43405127923073
THE WEST SIDE I.D.,Corn,0.8,11.4631428,59,27.1,10.838993857350296,27.692995845114044,26.119695484924073,18328.41902,17330.46727851739,75.43405127923073
THE WEST SIDE I.D.,Dry Beans,0.8,522.3295708,1752,1.3,335.3124443,1155.4459528902373,739.8907432068603,1189657.8304540801,763707.6230555406,75.43405127923073
THE WEST SIDE I.D.,Grain,0.8,678.9431805,164,2.5,685.7326191245037,316.8334798306228,319.2018064868879,278366.704,281150.37384104653,75.43405127923073
THE WEST SIDE I.D.,Other Deciduous,0.8,43.85765373,2263.540627,2.348383386,42.99175883853041,151.12633446440685,147.7722437452958,233132.42834255824,228529.6244629782,75.43405127923073
THE WEST SIDE I.D.,Pasture,0.8,72.72551955,276,5,52.41804303,334.5509930202553,240.52996822216252,100361.217,72336.89937553348,75.43405127923073
THE WEST SIDE I.D.,Safflower,0.8,65.88967035,574,1.3,66.23000357,158.50781229024244,158.92821872971385,49166.87202,49420.82866212879,75.43405127923073
THE WEST SIDE I.D.,Tomato Processing,0.8,141.5475083,101,43.3,132.48840455971404,336.8350654735827,314.48927413455476,619029.7180483899,579411.5396609973,75.43405127923073
THE WEST SIDE I.D.,Truck Crops,0.8,108.2797869,555,22.8,104.1075287153604,288.8615253386074,277.03672554178746,1370172.423,1317376.6683641705,75.43405127923073
THE WEST SIDE I.D.,Alfalfa,0.85,261.6624251,281,6.7,160.03738877262052,1081.9650632787695,660.0946794273397,492631.84773577005,301302.39184221264,38.27419056832838
THE WEST SIDE I.D.,Almonds & Pistachios,0.85,2124.542192,4883,1.2,1863.3183075809338,8764.797825183881,7667.900938,12448967.428243198,10918299.955101239,38.27419056832838
THE WEST SIDE I.D.,Corn,0.85,11.4631428,59,27.1,11.161582828210973,27.692995845114044,26.89706709126109,18328.41902,17846.254784026525,38.27419056832838
THE WEST SIDE I.D.,Dry Beans,0.85,522.3295708,1752,1.3,383.94480736968944,1155.4459528902373,847.2015093486472,1189657.8304540801,874472.6932652047,38.27419056832838
THE WEST SIDE I.D.,Grain,0.85,678.9431805,164,2.5,685.7326191270429,316.8334798306228,319.2018065239419,278366.704,281150.3738420876,38.27419056832838
THE WEST SIDE I.D.,Other Deciduous,0.85,43.85765373,2263.540627,2.348383386,43.167226666192214,151.12633446440685,148.37536576864844,233132.42834255824,229462.35198667625,38.27419056832838
THE WEST SIDE I.D.,Pasture,0.85,72.72551955,276,5,64.52281000587926,334.5509930202553,296.07494949116875,100361.217,89041.47780811338,38.27419056832838
THE WEST SIDE I.D.,Safflower,0.85,65.88967035,574,1.3,66.54856761519041,158.50781229024244,159.69265805101617,49166.87202,49658.54115445509,38.27419056832838
THE WEST SIDE I.D.,Tomato Processing,0.85,141.5475083,101,43.3,135.0610489116128,336.8350654735827,320.59599014596563,619029.7180483899,590662.4852051561,38.27419056832838
THE WEST SIDE I.D.,Truck Crops,0.85,108.2797869,555,22.8,104.50319795664318,288.8615253386074,278.0896265008409,1370172.423,1322383.4669433627,38.27419056832838
THE WEST SIDE I.D.,Alfalfa,0.9,261.6624251,281,6.7,228.4005720573617,1081.9650632787695,942.0673728742869,492631.84773577005,430009.7570123949,1.643007129921566e-07
THE WEST SIDE I.D.,Almonds & Pistachios,0.9,2124.542192,4883,1.2,1897.191240082791,8764.797825183881,7807.294346961842,12448967.428243198,11116781.79038912,1.643007129921566e-07
THE WEST SIDE I.D.,Corn,0.9,11.4631428,59,27.1,11.464953960131686,27.692995845114044,27.62812782179313,18328.41902,18331.314886854554,1.643007129921566e-07
THE WEST SIDE I.D.,Dry Beans,0.9,522.3295708,1752,1.3,431.3679567213019,1155.4459528902373,951.8440594603879,1189657.8304540801,982483.6582284371,1.643007129921566e-07
THE WEST SIDE I.D.,Grain,0.9,678.9431805,164,2.5,685.7326191293248,316.8334798306228,319.20180662839005,278366.704,281150.37384302315,1.643007129921566e-07
THE WEST SIDE I.D.,Other Deciduous,0.9,43.85765373,2263.540627,2.348383386,43.34248223140307,151.12633446440685,148.97775831837737,233132.42834255824,230393.95119509916,1.643007129921566e-07
THE WEST SIDE I.D.,Pasture,0.9,72.72551955,276,5,73.45277429418478,334.5509930202553,337.0517564704393,100361.217,101364.8285,1.643007129921566e-07
THE WEST SIDE I.D.,Safflower,0.9,65.88967035,574,1.3,66.54856766832094,158.50781229024244,159.69265828099188,49166.87202,49658.54119410109,1.643007129921566e-07
THE WEST SIDE I.D.,Tomato Processing,0.9,141.5475083,101,43.3,137.64639416284314,336.8350654735827,326.7328545858729,619029.7180483899,601968.9755923618,1.643007129921566e-07
THE WEST SIDE I.D.,Truck Crops,0.9,108.2797869,555,22.8,104.90707887659353,288.8615253386074,279.1643795,1370172.423,1327494.1761044145,1.643007129921566e-07
THE WEST SIDE I.D.,Alfalfa,0.95,261.6624251,281,6.7,228.40057230921238,1081.9650632787695,942.0673739130773,492631.84773577005,430009.75748655415,1.3162167086517829e-08
THE WEST SIDE I.D.,Almonds & Pistachios,0.95,2124.542192,4883,1.2,1897.1912402139194,8764.797825183881,7807.294348,12448967.428243198,11116781.79115748,1.3162167086517829e-08
THE WEST SIDE I.D.,Corn,0.95,11.4631428,59,27.1,11.464953945730928,27.692995845114044,27.62812778709341,18328.41902,18331.314863829182,1.3162167086517829e-08
THE WEST SIDE I.D.,Dry Beans,0.95,522.3295708,1752,1.3,431.36795690359565,1155.4459528902373,951.8440598626324,1189657.8304540801,982483.6586436294,1.3162167086517829e-08
THE WEST SIDE I.D.,Grain,0.95,678.9431805,164,2.5,685.7326191293249,316.8334798306228,319.2018066283903,278366.704,281150.3738430232,1.3162167086517829e-08
THE WEST SIDE I.D.,Other Deciduous,0.95,43.85765373,2263.540627,2.348383386,43.34248223208424,151.12633446440685,148.97775832072276,233132.42834255824,230393.95119872002,1.3162167086517829e-08
THE WEST SIDE I.D.,Pasture,0.95,72.72551955,276,5,73.45277286974854,334.5509930202553,337.0517499341521,100361.217,101364.82656025299,1.3162167086517829e-08
THE WEST SIDE I.D.,Safflower,0.95,65.88967035,574,1.3,66.54856766832071,158.50781229024244,159.69265828099154,49166.87202,49658.54119410092,1.3162167086517829e-08
THE WEST SIDE I.D.,Tomato Processing,0.95,141.5475083,101,43.3,137.64639417292616,336.8350654735827,326.7328546098112,619029.7180483899,601968.9756364579,1.3162167086517829e-08
THE WEST SIDE I.D.,Truck Crops,0.95,108.2797869,555,22.8,104.90707887818112,288.8615253386074,279.1643794546461,1370172.423,1327494.1761245038,1.3162167086517829e-08
THE WEST SIDE I.D.,Alfalfa,1,261.6624251,281,6.7,228.40057231979364,1081.9650632787695,942.067374,492631.84773577005,430009.7575064755,6.812743441527931e-09
THE WEST SIDE I.D.,Almonds & Pistachios,1,2124.542192,4883,1.2,1897.1912402194282,8764.797825183881,7807.294347524128,12448967.428243198,11116781.79118976,6.812743441527931e-09
THE WEST SIDE I.D.,Corn,1,11.4631428,59,27.1,11.464953945771644,27.692995845114044,27.62812778719144,18328.41902,18331.31486389428,6.812743441527931e-09
THE WEST SIDE I.D.,Dry Beans,1,522.3295708,1752,1.3,431.3679569112551,1155.4459528902373,951.8440598795333,1189657.8304540801,982483.6586610745,6.812743441527931e-09
THE WEST SIDE I.D.,Grain,1,678.9431805,164,2.5,685.7326191293248,316.8334798306228,319.2018066283902,278366.704,281150.37384302315,6.812743441527931e-09
THE WEST SIDE I.D.,Other Deciduous,1,43.85765373,2263.540627,2.348383386,43.342482232112864,151.12633446440685,148.97775832082104,233132.42834255824,230393.9511988722,6.812743441527931e-09
THE WEST SIDE I.D.,Pasture,1,72.72551955,276,5,73.45277357977955,334.5509930202553,337.0517531922602,100361.217,101364.82754009578,6.812743441527931e-09
THE WEST SIDE I.D.,Safflower,1,65.88967035,574,1.3,66.54856766832071,158.50781229024244,159.69265828099145,49166.87202,49658.54119410092,6.812743441527931e-09
THE WEST SIDE I.D.,Tomato Processing,1,141.5475083,101,43.3,137.64639417334982,336.8350654735827,326.7328546108167,619029.7180483899,601968.9756383107,6.812743441527931e-09
THE WEST SIDE I.D.,Truck Crops,1,108.2797869,555,22.8,104.90707887824783,288.8615253386074,279.1643794548234,1370172.423,1327494.176125348,6.812743441527931e-09
TRANQUILLITY I.D.,Alfalfa,0.5,106.4868569,264,7.7,1.9485773280387113e-20,481.8030784279419,6.383343563344819e-08,216466.4827,3.9610679924370924e-17,504.75269920705244
TRANQUILLITY I.D.,Almonds & Pistachios,0.5,4127.322699,4710.43212,1.191892935,2598.0530007179173,16787.151805649828,10540.70109969138,23172154.804531094,14586328.89005709,504.75269920705244
TRANQUILLITY I.D.,Corn,0.5,107.0194188,71,20.6,1.845442892497271e-07,244.05107862959858,5.065540232685521e-07,156526.6019,0.000269914,504.75269920705244
